frequency,amplitude,label
4985.1488818669095,697.037056236127,0
4995.533994253998,665.6558220386192,0
5037.24032585304,644.6063216100915,0
5010.662060055995,587.4946029062532,0
4919.8793384773935,693.3515541897044,0
5022.811871060358,579.6223700775198,0
5036.635144717029,760.8044770951682,0
5033.587426875863,706.5951802347603,0
5064.846843533277,583.3958800428055,0
5050.035329272934,675.263273836011,0
5027.550804753706,639.8274875527534,0
4995.790057312482,725.5339608335345,0
4900.34234398904,807.2360356818516,0
5025.777093147955,549.9862024283404,0
5012.461261229787,709.2020863317933,0
5016.2947302317225,687.1893763546688,0
4923.395085450781,753.7072061160372,0
4935.136607575504,717.0557302590151,0
5063.189171199974,639.8424534608945,0
4997.6266907686,674.4756851466706,0
5040.890041842357,636.3179314557209,0
5001.699102567828,786.0805710878878,0
5001.785368369745,701.7049318937554,0
5056.29702835856,852.0952548602406,0
4969.037316306958,695.1471348948303,0
5005.767246616459,643.327458647163,0
4972.2634826776975,578.9028485909738,0
4973.930226354061,555.7488258995244,0
4981.449672591882,573.2691245595609,0
5013.328026298022,721.3701320809187,0
4971.275082700191,740.6980018583947,0
5075.345367534412,573.5047438374294,0
4946.32356186683,771.6030651260892,0
4988.7877013503185,661.3551158653248,0
4973.61613650355,711.743440958844,0
5086.818673061224,828.977650260434,0
5011.793286590694,771.7471452692425,0
5061.910672368118,678.5175481675334,0
4910.866377617782,628.704621966777,0
5016.023015952155,527.8547678936557,0
5053.377847737406,642.4677344606064,0
5004.937039356525,683.1095808937845,0
5063.928822503921,621.0256378279053,0
4968.962692993978,689.4994426326156,0
5084.560846411135,706.1481506367014,0
5137.933887417155,682.0115214553537,0
4978.22968637362,647.9997935341232,0
4973.269848715954,713.4923737573382,0
5087.203068627062,735.3552519655527,0
5094.7743287438425,612.7680738045723,0
4968.628398370804,812.8745903797017,0
4974.7887909742485,692.1129494172591,0
4983.09292346837,701.5079698355878,0
4919.332969337944,756.6571538605245,0
4944.880883210948,718.6572905010802,0
4939.751553994876,776.2509307130596,0
4953.932146093753,722.9699332161459,0
4997.918906756793,651.005010028765,0
5014.052883952191,728.9202820164882,0
5093.030029568845,608.501903414347,0
4940.098757555673,708.6847764621218,0
5059.059343908595,697.3416007484432,0
4987.160669346469,683.3506514181968,0
4997.032177420854,689.7169990848855,0
5040.489169529997,549.4520763601888,0
4932.6366787062625,656.1020073807231,0
5022.944584771043,707.4275920912892,0
5009.9871324927835,712.788511359792,0
5029.547075840489,617.7859887259233,0
5017.350118634469,801.2566272691761,0
5147.318008394654,630.7060121428399,0
4961.735600944921,777.5565760421389,0
4968.140182699891,734.1755489497348,0
4962.611568414514,648.3018152124957,0
4966.671372850385,842.024871408761,0
4961.756772361609,604.5090534594816,0
5071.340991866453,773.5323338888002,0
5085.230254879391,780.0465854434383,0
4965.755222375032,646.3503832738684,0
4950.058665613747,811.3972240051463,0
5028.284933383185,679.9962788320838,0
4966.866617343142,723.0954903423885,0
5037.975909065331,720.8257471016976,0
5012.175381251078,689.2553006823562,0
4909.055353100166,764.8646618527825,0
5092.850312079804,763.479097644177,0
5107.752660385731,560.1174421409455,0
4963.2326785709365,804.3472194302522,0
4976.737906403841,567.0006409571461,0
5017.1519234434945,782.6036963473326,0
5020.067407399221,790.1364109462066,0
5039.51265636037,612.7226855827842,0
5120.612272325981,667.1348569636332,0
4989.383166350357,611.5436265211251,0
4952.102165327693,682.8063175769012,0
4917.240846319129,675.3572572651407,0
4956.144197603485,762.3728425815472,0
4998.012381627572,804.8246996895687,0
5107.673471811067,811.6547048631965,0
4968.943322057829,655.0265578737358,0
5013.427277098334,683.2622501004378,0
4999.014626235635,565.324944622324,0
5071.303596406885,635.5303946803049,0
5151.6159455524175,777.1881306477966,0
4968.147873624781,829.2466258838585,0
4970.633633448907,601.2520902496062,0
5062.649652624144,652.6028592677685,0
5040.913489377579,697.8875394432858,0
5110.802439544162,722.4128927055685,0
5035.035691119558,635.2317184062683,0
4978.442474552777,733.9248835571271,0
5035.439289841539,662.0928522343268,0
5066.522214834975,698.8438183297377,0
5049.228930871842,743.702739840296,0
5030.436441866438,700.513781584875,0
5064.000481375349,665.0891287578745,0
5070.15773542674,691.2312156859335,0
5082.929539462251,692.9309632635732,0
5038.922593255378,670.3991176094298,0
4989.972915180989,679.2963149866318,0
5008.802821185999,827.8917736403773,0
5072.390537990502,744.8735558352992,0
4950.983859740766,676.3615745576672,0
5022.120398532374,755.7563523608588,0
4976.399671260358,673.2944408195192,0
5001.724689376089,793.8499710069314,0
5076.707111756438,729.5713753758475,0
5011.465944081194,691.4158284796617,0
5002.786192889369,735.8173540648222,0
4918.408631541205,574.3299078345201,0
5044.775213961633,609.8586024872155,0
5038.729050868465,604.4859994880755,0
5129.795283398327,711.4354475810966,0
4981.53330590282,838.6011999588073,0
5013.149019659836,878.5040116954106,0
5014.963021022645,751.0440881152606,0
5094.647196785809,740.0675579955565,0
4994.282268056783,555.9153812677808,0
5016.74129154622,656.5860960212783,0
5036.4737905829925,636.9772998473409,0
5011.1965473893815,650.3321921399107,0
4973.213983126969,686.5484945132168,0
5011.645399573898,662.2327537842298,0
5064.4179049915865,541.656015169937,0
4938.409082035337,759.8328204894027,0
5007.978180448813,614.1805579408154,0
4957.992751103649,719.1397491288919,0
5071.70279773549,865.9266135799978,0
4908.608785712973,626.4492326730862,0
4966.464689163705,497.57699818029363,0
5022.6327125038715,677.1196622495911,0
5093.931441754061,788.0767707998857,0
4996.054984335621,856.6677963376475,0
4966.688028398408,601.6360324438067,0
5112.869424166435,739.7359378589217,0
4913.119165975026,662.7751634575957,0
4868.071642602795,691.5241316556692,0
5026.4008670032,911.5474677613628,0
4969.876746538844,579.7623737283877,0
4938.726030972157,720.2991729195659,0
5042.501386837961,737.4154537412346,0
5014.628042826272,786.8629059951478,0
4966.155282155796,707.8386522776716,0
4923.181736079747,724.6440431603282,0
5052.347439696809,668.6681146062567,0
5039.01207067752,721.5301552996086,0
4994.049448173237,672.5446179602071,0
5110.79821976286,749.7257511884841,0
4935.794914020431,670.4311731165093,0
4908.468489744516,730.1680315121749,0
4958.485515807125,697.6589749052017,0
4997.2648390186705,790.0840200617735,0
5014.600366959362,695.8885021129211,0
4985.52583652862,558.1574025434495,0
5021.123323790858,800.9537200571193,0
4924.907634548574,627.5414159309905,0
5086.625876244396,647.6986929080945,0
4995.070929296446,652.3470964765206,0
5067.037749895288,809.9550474536654,0
5020.563520782663,529.1460628817043,0
5027.405193149227,951.0198826927995,0
5034.186036813932,784.4845447252842,0
5026.862513601039,717.8591131303327,0
5038.563365592053,695.6084799506971,0
5079.749151807946,722.8443259886126,0
5011.791270182088,741.6897942703471,0
5042.540225455311,751.6172468760045,0
4994.615858342767,744.4483572802759,0
5086.407032926968,707.16645450042,0
4959.4164618764435,684.2129263754139,0
5108.056425974649,687.898137307719,0
4997.590522961339,684.4073375717855,0
4914.153493872917,790.7016077493652,0
5007.686264894647,747.4845377824689,0
4959.136900551507,464.76890922685755,0
5050.438612939323,752.4720621223809,0
4960.842561241857,715.578895577502,0
4973.228994007113,698.5032994843282,0
4886.6275561432685,668.9185237528891,0
4972.861620845056,789.929017598881,0
4854.5672404022625,775.8021169698286,0
4904.965830590857,638.1697865741113,0
5045.624879368658,732.5641829699628,0
5047.14800951905,622.2674612366972,0
5025.527453707098,589.6305468168855,0
4941.981431412247,649.8626220328028,0
4997.137318631481,768.9914777906207,0
4999.783847654566,776.2500036300869,0
4930.498118648447,741.0468336077835,0
5090.203898106029,758.0076629478398,0
5052.64173743454,741.2942629691967,0
4986.74214957022,648.6814723821639,0
5001.613150339672,734.5538035739153,0
5012.502968476853,764.0327620182146,0
4877.495907894542,760.343306385086,0
4985.169357048764,795.1130697179715,0
4959.080945120132,756.6643077760851,0
4939.902799406305,728.1158566033266,0
4983.1339824268425,785.6120190653141,0
5107.861191610971,697.8782992600752,0
5038.45057167602,629.4500279017826,0
4965.729260613032,686.9546428844989,0
5034.354966881369,640.4077884154841,0
4795.985738002049,212.34472939581258,1
4838.438506342759,461.9711445966136,1
4786.606406320003,336.46376111743706,1
4825.363077628876,281.0333340909639,1
4698.510826643697,337.5654610286776,1
4867.063496589835,381.54746423441503,1
4850.096438028978,339.52553354617874,1
4784.632909514545,179.4433942900931,1
4902.739653474592,489.7066196887132,1
4925.005611010125,527.4875041278722,1
4721.395210850482,465.1521991339506,1
4788.982017714703,286.23143295751834,1
4788.468612017016,379.8508466052482,1
4774.807751911291,399.3478684770542,1
4916.35798735454,459.87943895619105,1
4834.4939088981755,466.8340488718081,1
4828.838812695151,326.58262012215044,1
4689.691010847459,408.199555641356,1
4900.833442416738,445.72804046152413,1
4750.859328411722,545.5822322146767,1
4854.794610421306,470.4506539824723,1
4872.190155036656,478.9056687375519,1
4958.852687667092,408.3826627929361,1
4745.294368070471,541.0459145203504,1
4608.439027534334,440.97627959594973,1
4864.707963580296,313.891208982643,1
4994.040894520868,540.3369970125191,1
4949.115708235155,469.7903272539028,1
4866.77275322197,355.6955978871518,1
4810.669105149436,352.0507032600757,1
4914.569807730984,429.6575545140762,1
4772.116304023642,446.3184795267585,1
4888.1086215484975,419.7292265631206,1
4890.43761273333,431.1308673442885,1
4934.8167925999105,569.995737457638,1
5070.772803112886,507.15431522348854,1
4881.393277374302,419.0635591265024,1
4809.2829099434,494.13105807674833,1
4847.95405502464,296.74760964724607,1
4708.47392760887,439.7927049946809,1
4794.422949512876,580.930634973311,1
4817.257404950951,378.1954104607626,1
4808.072928165233,315.23660713809153,1
4862.188389762698,334.79111114069394,1
4784.206405409424,291.0366962657612,1
4939.682453385958,321.52380918722963,1
4850.016565193456,362.9491901409971,1
4849.2559743089105,259.4432980821358,1
4823.768422678967,401.56183339496033,1
4862.415254708719,490.2277173786647,1
4916.007861173411,309.22438198530796,1
4780.629582743128,551.928392364177,1
4797.350680873979,451.07920885275945,1
4825.7019176978665,503.05805856240573,1
4742.330326122143,334.2165446147863,1
4784.45937122228,485.45252270666157,1
4811.902330116427,290.8066099604687,1
4919.951134457018,489.0247500836509,1
4871.004906320154,417.1839339793531,1
4865.487192909403,455.3251219984784,1
4918.071836973438,282.4405394375149,1
4839.010256928048,310.4930157723395,1
4881.237187994311,459.7228218253385,1
4841.7422597654,305.1651995775799,1
4871.22898795197,446.3206292099123,1
4803.379307391074,263.2862193539754,1
4654.894627337886,484.8174212666668,1
4839.2576670250955,276.74766852314906,1
4963.819850887995,455.22999376795235,1
4924.097232179327,462.5630933646001,1
4927.231798767294,330.3228181570425,1
4948.890457744497,458.20265670847266,1
4857.092607276915,426.0442263333556,1
4865.785256592448,346.1158143807262,1
4800.587848365252,299.14453159237917,1
4824.714171517836,203.7374308327421,1
4899.261691981691,434.96500472996934,1
4946.310754973505,243.5197228637945,1
4838.84429794552,409.53441994413083,1
4813.984858811887,373.6551783917751,1
4850.0422367085275,467.91427754381954,1
4898.096539914329,369.7954500510136,1
4734.491614709316,367.0552213652909,1
4666.305523749021,473.18707042882954,1
4805.957052040673,433.50580290841174,1
4752.343005926868,431.6155957182778,1
4809.348784188215,446.92675898085264,1
4838.177574494603,246.4427876792894,1
4813.740127278159,475.6788679986982,1
4966.19740275766,461.2468794013602,1
4876.139581168186,298.3316871423503,1
4874.037948768866,375.5919526325799,1
4899.776571523472,396.0692712372369,1
4758.8933505775385,386.5503215598267,1
4933.128942993621,433.3859966568535,1
4843.938857077163,543.1366781831184,1
4903.638449379297,508.17667276728287,1
4764.251421356787,268.7780806568594,1
4725.699298718715,462.2069990306049,1
4915.431172642002,532.893331953541,1
4880.1127620878015,438.6808520689203,1
4777.835875651399,509.0980425185967,1
4780.426953498025,601.2270445700765,1
4940.034782753181,502.37095461069816,1
4754.847048570614,424.93085956417286,1
4981.413836260477,504.50884740847533,1
4777.95034122817,414.4887833096891,1
4901.07135404867,402.3903043284956,1
4823.710521940081,364.85857642862675,1
4898.254994486588,556.3413358832108,1
4806.470879830865,318.15713340579987,1
4836.976567514216,553.2367724678115,1
4853.273534031658,449.9864123740371,1
4769.825003537482,260.06938251980586,1
4909.26594763361,436.7649292991422,1
4808.942914682273,189.9973492348376,1
4831.712006772798,462.5508016831036,1
4770.452050031319,488.5231482988991,1
4645.013307296375,340.76440443479464,1
4834.717778991986,412.35476959555825,1
5043.009233729033,595.4157433750286,1
4912.768343031842,349.4253295738063,1
4848.459169621248,294.10924129433994,1
4828.968733663339,548.1663402462599,1
4851.797271424964,596.2587190530795,1
4893.769529214017,400.3695671847847,1
4755.5349747752925,501.1463035408356,1
4939.14573557351,534.1475915530881,1
4907.2305052352995,325.7515767461616,1
4907.454858056635,351.4694164632132,1
4885.078059104778,523.0874513154735,1
4851.569332615519,568.5014278708509,1
4903.828898877346,456.2880860174355,1
4897.34513069931,312.0185646497946,1
4821.676743124718,598.706111169944,1
4804.111858168248,346.9029102188035,1
4858.148503620959,366.4862218828548,1
4973.921612119615,434.23378344896213,1
4750.871433947688,555.4160420714775,1
4732.597978739805,485.3975976552224,1
4863.180867298921,441.48655003619103,1
4854.071016148481,446.3288530118106,1
4863.867333149633,404.3514668643466,1
4869.51625583268,455.81395145185064,1
4832.143819629216,147.0439922305697,1
4969.189075088167,370.33925409302014,1
4721.927681721879,424.1321934916781,1
4783.72023801758,284.8985916380493,1
4841.739619188076,438.632331781156,1
4718.544895107667,379.55287790138783,1
4835.931647645434,575.547569831549,1
4982.9176132582415,557.3019725214856,1
4851.670919063677,353.4194430881837,1
4868.456072457495,384.9162288433305,1
4749.186818786194,392.60524343916074,1
4800.691087356842,354.8340523840377,1
4819.984289574085,419.50249840281265,1
4824.582792259502,324.17179311124096,1
4952.531503600301,286.9384665062474,1
4894.6152848580095,462.27112239002685,1
4761.083363445037,462.9529584221811,1
4869.7203822745605,319.56842403400077,1
4889.857739879742,489.53554307625996,1
4941.211923081702,336.84222708346687,1
4976.44325492547,425.31652380379813,1
4768.79246465377,482.0344012612456,1
4785.131399103173,396.6387435296287,1
4749.393771286831,445.47409121411346,1
4831.278411271442,348.35703561124285,1
4887.308669955707,380.3533416571903,1
4928.986761327128,379.414056911966,1
4843.923918108599,325.3421653459761,1
4824.412198139613,382.3225836884218,1
4862.140639379899,245.13817011362534,1
4783.188567869598,350.8846252857895,1
5017.163097735582,371.5124506630329,1
4721.387117830555,374.382024750462,1
4864.7792463116575,375.85025541292214,1
5011.888497538371,393.8235800139871,1
4850.5439875648,447.9441518086064,1
4834.79687719988,487.4517074132523,1
4821.404366175166,335.0234773151733,1
4835.568665459007,279.67991446108556,1
4959.827877974122,295.7955587756897,1
4673.05104709364,351.2797078805073,1
4972.674696103706,364.8078682183491,1
4736.083427803988,323.00039338025425,1
4828.667813661247,270.38833357501056,1
4815.660446376107,354.3879172525812,1
4897.084261581657,418.14266201139714,1
4722.1500518493,459.5029465835565,1
4886.973813286555,344.25769468916786,1
5011.944769862948,358.7002177856566,1
4740.946079632575,307.3301691152689,1
4865.176493408831,396.85608296252235,1
4797.041425776271,315.1571365809185,1
4884.070976495443,457.31278132412,1
4851.53182219326,221.41335080658888,1
4798.6810472764555,364.03703275475374,1
4889.029782789686,430.1107339191742,1
4994.34784878294,418.38345163225046,1
4834.7276966618165,669.3033663980497,1
4907.580635371854,434.98000245679077,1
4746.538163370307,299.594540315799,1
4773.485089854559,390.4535752910927,1
4887.79250223043,222.37536665335483,1
4968.729282282877,391.94002507032394,1
4878.449067902853,316.6943942999241,1
4824.955357558148,491.5390275560162,1
4849.943312433868,345.04597254044654,1
4749.967381282422,388.32340842047535,1
4898.361226108429,336.4442158595597,1
4920.586644985873,573.8851351853332,1
4813.832773373353,367.8757233882088,1
4812.39662817924,583.2557043479202,1
4871.270258372164,481.41517621182663,1
4815.062421116752,448.2066727335386,1
4844.709390829934,436.873314731752,1
5017.977743133321,439.3797298216252,1
4830.23794394032,207.232742065439,1
4821.3327878383025,372.1116605849243,1
4798.196655549187,484.51579711843215,1
4909.535357719995,395.11028165258944,1
4835.5020661425515,259.4810153196425,1
4798.050156934286,394.75955494225303,1
4955.704322581841,570.4105516255491,1
4963.568240361091,524.689171553472,1
4801.966114740903,393.79959906339684,1
4700.6768038911505,495.14492770580864,1
4930.601095186954,363.34929796319483,1
4795.2296139392,229.6128413173281,1
4913.250047933021,307.5534011870445,1
4692.391694583053,556.2888768508197,1
4921.407787063945,372.60069181706956,1
4753.106245657537,375.6616020624982,1
4908.461129525322,370.01618037251194,1
4851.141845426915,590.4136589573006,1
4773.684846448268,562.5958915362063,1
4817.437094965858,621.8780233448134,1
4904.905476556536,384.09547895999486,1
4858.471556249218,429.5624488747095,1
4896.753038437799,248.3357450579209,1
5008.115246761239,547.6934426118274,1
4724.860671063116,283.2220448732065,1
4979.3770059974895,421.6775563762629,1
4858.348475001857,290.2697472367156,1
4778.09727613415,341.1133173261304,1
4743.57490994088,316.27375689503,1
4834.870368737837,339.2124739324182,1
4923.732008953957,346.08772968510215,1
4839.796070369797,345.1731205074923,1
4970.892394419788,483.3333911780307,1
4733.905944795875,289.513720693748,1
4849.032884172316,422.0541427013867,1
4749.80852444695,521.7959152305558,1
4879.090550609997,348.6803635486604,1
4920.950991207784,328.2081109252398,1
4816.339056505516,376.9475374819749,1
4641.662891469829,517.972520836071,1
4865.91585174372,419.41076309533577,1
4884.939084138681,346.8785705392402,1
4882.343580396936,448.38766511880397,1
4948.862575345773,289.77078501635765,1
4764.315705628076,468.1359510442948,1
4904.417288436036,440.86073077017676,1
4945.400600998238,369.2191528861116,1
4707.712993279479,316.14142015527693,1
4875.5721460735185,311.3319077716543,1
4809.665613519386,453.481733634591,1
4843.478186151869,522.8980502489062,1
4877.814118683067,336.2692252971205,1
4811.021714870916,445.83867035514845,1
4795.943353667071,191.29729813979313,1
4852.7321933990415,341.53822693428003,1
4763.020324890976,396.89410671290983,1
4763.133989689185,309.0316583018166,1
4904.34986263652,306.3493625210404,1
4758.096477187308,333.2220443531114,1
4903.305000072737,429.21927283263733,1
4887.007303428316,381.26709815936255,1
4711.935461696752,176.1768766675028,1
4795.794827813148,187.9299847364934,1
4945.52875224379,339.31348221428243,1
4771.506757508825,445.7686586053552,1
4812.847659015249,125.24951572747653,1
4886.964871460152,350.02698238483697,1
4912.671240742608,347.3752143482579,1
4829.87688911644,538.8337778208447,1
4802.199184424669,361.49781882871366,1
4963.789588935881,438.2988984740928,1
4989.111973103806,414.12571400874634,1
4928.308644062544,186.94335201927993,1
4856.825451405202,476.82072166317374,1
4785.338742268726,421.5396505456288,1
4783.5644474754745,450.82686396745896,1
4891.801128421261,792.6237706436327,1
4883.471857671095,191.58870605014116,1
4962.127887435714,572.4696649761108,1
4902.036007402891,371.25524805996446,1
4729.753575859215,428.73289044030093,1
4934.155809417834,395.4487754698758,1
4770.155149814847,357.5763666601956,1
4819.282298243812,343.0167071761241,1
4870.016016500135,432.9508735573009,1
5009.653399182717,248.2826303328321,1
5098.793484480429,475.05791675217654,1
4898.537844730895,358.3805595114746,1
4835.344270502369,286.9930660959642,1
4892.760451878444,354.99871420041865,1
4921.012434069907,525.7149216862573,1
4824.346589955425,346.4664912983777,1
4993.616908472985,435.845361820962,1
4868.405660735312,326.9043724284527,1
4889.819447127312,475.79218499236197,1
4903.273940164357,468.5507738790204,1
4883.726928849156,584.8608833296412,1
4917.115240037569,382.44360545007845,1
4800.6197450762465,466.86548047579066,1
4805.335859684317,409.80675395389443,1
4761.987661362265,529.5871781863015,1
4885.160098449618,328.11676123912696,1
4912.314920280969,474.5005312877281,1
4886.621829292151,380.5302703883318,1
4983.959394667803,393.5811822891502,1
4849.5523184936765,409.1752484448373,1
4903.499332447401,425.2240396426677,1
4762.663929908855,388.37709568780417,1
4819.032023802048,421.47131831705263,1
4905.643020605262,557.8118057562185,1
4917.928168859452,498.54496856152184,1
4826.482644186865,486.91545924968966,1
4844.272059851354,354.4460473976129,1
4728.570100265535,311.0759171771676,1
4821.437663935471,495.5300558237753,1
4921.230653081583,487.6046792529794,1
4896.016401288525,547.2670675750982,1
4890.053257710497,339.60193740307705,1
4853.981894974477,377.04513446396527,1
4850.565052690255,236.0515837474566,1
4797.174308842124,360.7528893939127,1
4905.906273616203,499.6570510579447,1
4883.6778355511515,353.3504620771802,1
4889.361507839424,464.0479795200824,1
4807.917212586593,380.94968940021886,1
4677.7325664103,432.40570282215606,1
4937.772216940296,285.2308610184333,1
4811.693003519327,408.5209449633901,1
4780.97793887655,100.88640290992765,1
4905.47831295312,381.3103841838015,1
4818.63898880647,236.952675628486,1
4934.79491072373,520.5994516546816,1
4899.360475966136,477.7407352764511,1
4904.6855458560385,446.6670981966081,1
4740.723543103957,552.100622715938,1
4946.955518830912,305.10834791751626,1
4870.900042498709,574.7363197915558,1
4820.457828860303,493.21915642603847,1
4861.47107738738,376.3444712781054,1
4707.9011813681345,513.5620147182944,1
4882.692224918454,289.3706487588366,1
4767.650279345435,317.54858384723263,1
4741.786377132517,339.14102767603,1
4728.211265102569,347.1022291935985,1
4939.015069999194,294.34423572397475,1
4799.658928504577,522.3083067095325,1
4972.69821679332,374.11455996301686,1
4807.135882955816,435.25049683568795,1
4713.411363392564,342.96486335863193,1
4760.678044804107,217.9396699451483,1
4948.864929600555,427.00573583914223,1
4837.528145765066,208.7745024580223,1
4806.137016280752,393.1365953914531,1
4862.801458068223,263.168496116719,1
4890.142618893404,598.7275999230808,1
4939.391905272197,491.1362722174722,1
4965.879938391434,410.57537912714804,1
4821.218508336873,526.3706677654668,1
4743.916185113437,315.36840225342644,1
4816.9227871101375,454.3479378670093,1
4870.822440526631,419.98104337187135,1
4772.899285903151,426.402008133367,1
4773.4279268083965,527.2353500106768,1
4877.503030523991,473.24921027798024,1
4846.1078118743635,428.8723662825023,1
4852.6237596329265,234.51125637717038,1
4789.3203732239945,303.99537047205365,1
4831.5679428635385,387.7291066404276,1
4776.061348458536,409.3372374276651,1
4921.215872889983,286.97962753260765,1
4932.8199467779,641.1676675578422,1
4702.3049710209525,551.6394055253572,1
4775.639131184607,460.21183203924835,1
4730.2776595927935,407.2036861283745,1
4797.998085247448,378.7791030098848,1
4843.324962416771,304.80815399777646,1
4734.028382424118,407.74805185188626,1
4776.251214949975,425.77525401427505,1
4769.68341023348,275.8239424518376,1
4866.581386351915,433.4176417244897,1
4855.5475469629,384.4740951175251,1
4792.26099573302,209.2192442122609,1
4864.145669771152,313.9614989220498,1
4806.265593233019,358.6394466578356,1
4828.267591173916,588.7687657340191,1
4983.876167223883,455.6553124533758,1
4957.236884143228,266.45184309001087,1
4746.033501045792,448.6036289417637,1
4916.378593430334,245.26960110616344,1
4914.911724359327,508.2691053887073,1
4758.138936899791,352.88753481821215,1
4915.5022115003885,390.63638112608294,1
4973.034553473004,532.579664754219,1
4760.196415500447,271.283643141575,1
4776.599774318859,260.28818148870084,1
4931.41291734748,341.64006736539955,1
4871.719624866052,503.83788510193165,1
4894.118102019162,248.06539245231576,1
4877.24713731204,116.78444018894311,1
4881.255673674252,354.88411415910014,1
4743.8822297351135,455.17407999109207,1
4933.785416529716,520.0261749738829,1
4943.5671993942215,353.6838637914601,1
4831.648740474558,358.85733928839977,1
4846.521844014891,515.3900734255748,1
4727.511399795542,213.02583003045794,1
4891.140380481427,361.1479224816991,1
4895.764595337131,419.0423889925058,1
4845.024718640055,444.9218721285034,1
4939.94826878964,349.01933068091176,1
4823.273821521605,403.44410117058413,1
4895.168474071488,151.16726465870104,1
4768.42685290463,334.17515876661514,1
4848.115827930061,445.35087125544675,1
4836.051659367773,301.7705965745321,1
4868.024633763275,405.89842215895976,1
4820.437845693331,444.6872500802698,1
4839.482192346267,365.7450799142235,1
4916.083773715321,417.0463770996571,1
4815.0588610209425,303.7267434715388,1
4721.473831940905,379.33887203039535,1
4989.966712336433,461.02161695892227,1
4960.516326295239,415.69729609684344,1
4746.618984391551,341.3468730436065,1
4905.176624419615,422.4216404290793,1
4809.762018355893,471.4609790636618,1
4871.078977226485,195.0058721422522,1
4873.537930321079,515.9074064955897,1
4831.2473759746945,366.3745261318928,1
4787.298746753088,442.54899332402306,1
4794.756715814699,519.7246923645228,1
4776.704646761501,262.8326302769534,1
4783.454223341564,329.05589975724536,1
4844.625736796052,371.1451304124295,1
4792.7392008711395,321.62464788755716,1
4904.564165257009,573.4936575836808,1
4968.979692426874,314.3227906173207,1
4803.595740690396,344.4453220513133,1
4869.15236004283,420.4389031602977,1
4889.974808824235,279.7850473923911,1
4887.760181673542,360.4319288243736,1
4856.076421433287,431.7453261250175,1
4909.414593468778,366.7139595617489,1
4888.579916214452,390.66131411000515,1
4750.987006213816,347.0667887551629,1
4919.532485151142,248.5529690819233,1
4920.9832669813395,432.15932113392387,1
4788.937111665713,575.4933071647241,1
4853.035026835808,401.84016307834383,1
4904.666319424886,422.52641172475495,1
4833.254894433651,469.27227551168596,1
4935.838243821281,273.0669503453301,1
5039.109799569549,570.2514658129605,1
4787.121117389202,420.2328796422802,1
4739.516431747698,563.185689908911,1
4874.30548764839,326.6967004476011,1
4907.7250004100915,581.8061922557824,1
4831.530690092419,477.5155494034783,1
4966.260853065683,455.30400858523586,1
4742.91153602214,423.4024454353148,1
4905.433489842529,375.1471381925551,1
4801.531134339289,520.0531658473873,1
4987.550232496584,414.0359869848047,1
5009.4012282534495,203.29302964128476,1
4788.667472977332,288.28135382929975,1
4806.035429127313,381.4154247807253,1
4918.767030958385,430.9998983165555,1
4819.029548016839,394.3411511100104,1
4846.367102565421,521.8970789793664,1
4852.031073643393,204.88981359613751,1
4696.426147504188,414.358793650516,1
4848.892980312461,218.20207746128452,1
4794.821778074866,475.97122954841683,1
4810.550174208019,390.5541285557997,1
4965.490560277505,441.9609972024118,1
4749.47944845766,313.6117039410234,1
4915.056414939838,527.9464931657751,1
4827.6829655734555,504.17246640588513,1
4827.619186520334,458.35443030118876,1
4913.229751684137,387.04827531365595,1
4877.204103565511,457.9857285295132,1
4895.649039777562,329.3107432012651,1
4927.454772842629,485.5555659020712,1
4823.4953293453345,564.9480894323921,1
4801.02106123938,507.06105599791863,1
4763.187957875376,327.039753019259,1
4783.9671576016835,436.1417317273103,1
5085.927554024698,270.68584562413525,1
4949.574366458943,457.23903111756755,1
4741.914050703358,445.0603412862539,1
4744.203363460514,213.0183660467836,1
4888.54928493748,283.82161560876364,1
4893.781183790237,371.6861103256233,1
4893.910706825389,369.9140252859174,1
4829.603536515704,279.05230645811946,1
4839.963659199768,438.8978729352184,1
4876.230361932749,425.1473608940512,1
4856.871440503466,380.57308680214805,1
4672.455970180197,324.42084998416374,1
4831.616029553985,504.8707126416564,1
4781.887485259175,565.5407113088295,1
4864.016913512681,351.6438516153463,1
5088.820720208273,338.78330828451794,1
4879.398533237944,449.1207665411996,1
4824.917625106208,364.19706202530136,1
4923.7441201581805,386.0602799336766,1
4888.615030976737,473.9653151724672,1
4883.607559236148,209.06439124927073,1
4898.548047457253,531.830232485267,1
5014.523485186363,407.26805243293416,1
4759.528925173927,358.850685543782,1
4887.890566144916,391.0765845778551,1
4775.889509601477,396.24293550205186,1
4894.44101170738,226.87986965550746,1
4776.505079081113,549.4938227453235,1
4816.610654911593,404.13256322706184,1
4826.3928068609675,444.3002130447375,1
4928.065337547577,495.15497705740427,1
4923.476355515393,297.88375424397,1
4750.342609884289,447.34718990352286,1
4854.394728879988,373.23589091012065,1
4793.233611620066,484.6770775216494,1
4749.319607145973,187.27725796485046,1
4832.63863596605,390.0905699758731,1
4825.321376923534,339.71793442160384,1
5044.137318907642,443.22629506341553,1
4884.636786028856,447.0044187368202,1
4739.790599939661,329.2374105177974,1
4804.818079666325,328.78261358239564,1
4931.7106636343515,388.9334631442671,1
5017.075421829594,310.3357772684792,1
4723.121335020964,484.1983695452127,1
4699.606049188877,363.0792799552554,1
4999.677214029743,109.30117806783585,1
